review_id,recipe_id,username,rating,comment
1554,1256,Drew,5,Pretty good overall
1555,928,Reese,2,Great recipe
1556,1639,Avery,3,Loved it
1557,309,Avery,4,Great recipe
1558,708,Sam,3,Excellent dish
1559,297,Alex,2,Too salty for my taste
1560,814,Alex,1,Family favorite
1561,939,Morgan,3,Pretty good overall
1562,70,Sam,5,Not bad at all
1563,1590,Sam,5,Pretty good overall
1564,1863,Avery,5,Too salty for my taste
1565,144,Reese,5,Excellent dish
1566,1456,Reese,2,Pretty good overall
1567,8,Jamie,1,Too salty for my taste
1568,931,Drew,1,Very simple and quick
1569,1050,Sam,5,Pretty good overall
1570,93,Sam,1,Too salty for my taste
1571,1898,Taylor,4,Would make again
1572,463,Avery,3,Pretty good overall
1573,729,Avery,3,Too salty for my taste
1574,932,Jamie,1,Loved it
1575,553,Avery,5,Too salty for my taste
1576,1084,Taylor,5,Very simple and quick
1577,338,Morgan,1,Would make again
1578,1887,Casey,3,Family favorite
1579,65,Avery,4,Not bad at all
1580,1660,Avery,3,Would make again
1581,1887,Avery,3,Would make again
1582,171,Casey,5,Pretty good overall
1583,110,Avery,1,Very simple and quick
1584,1056,Avery,3,Loved it
1585,1054,Jamie,2,Not bad at all
1586,1676,Jordan,4,Family favorite
1587,268,Taylor,3,Pretty good overall
1588,508,Drew,1,Great recipe
1589,931,Avery,1,Great recipe
1590,1140,Reese,4,Excellent dish
1591,697,Alex,2,Great recipe
1592,1669,Riley,1,Too salty for my taste
1593,1028,Taylor,2,Too salty for my taste
1594,208,Avery,1,Would make again
1595,1677,Riley,5,Loved it
1596,811,Casey,2,Would make again
1597,1807,Jordan,4,Excellent dish
1598,135,Jordan,4,Too salty for my taste
1599,1542,Drew,3,Would make again
1600,204,Quinn,4,Loved it
1601,978,Morgan,2,Would make again
1602,1093,Jordan,3,Not bad at all
1603,1867,Drew,5,Great recipe
1604,47,Quinn,3,Would make again
1605,269,Avery,3,Very simple and quick
1606,1185,Sam,1,Great recipe
1607,1773,Morgan,1,Too salty for my taste
1608,982,Reese,2,Loved it
1609,1826,Casey,3,Too salty for my taste
1610,1675,Jordan,4,Family favorite
1611,1448,Quinn,1,Very simple and quick
1612,1165,Jamie,4,Family favorite
1613,1472,Avery,2,Loved it
1614,1442,Jordan,2,Very simple and quick
1615,1939,Quinn,2,Family favorite
1616,1262,Riley,3,Too salty for my taste
1617,746,Sam,2,Too salty for my taste
1618,749,Sam,4,Very simple and quick
1619,107,Drew,4,Family favorite
1620,1536,Jamie,4,Loved it
1621,1018,Riley,5,Very simple and quick
1622,72,Avery,3,Great recipe
1623,705,Reese,4,Loved it
1624,1324,Drew,4,Pretty good overall
1625,1989,Riley,2,Not bad at all
1626,164,Casey,1,Great recipe
1627,1092,Sam,3,Very simple and quick
1628,1288,Drew,5,Excellent dish
1629,79,Jamie,1,Very simple and quick
1630,832,Riley,3,Great recipe
1631,1016,Alex,4,Excellent dish
1632,541,Alex,2,Loved it
1633,1992,Quinn,2,Great recipe
1634,1346,Avery,5,Great recipe
1635,399,Drew,3,Pretty good overall
1636,952,Taylor,3,Not bad at all
1637,732,Riley,2,Great recipe
1638,1321,Taylor,1,Great recipe
1639,163,Sam,5,Not bad at all
1640,1374,Drew,4,Excellent dish
1641,86,Riley,4,Family favorite
1642,1639,Drew,2,Excellent dish
1643,1857,Casey,3,Very simple and quick
1644,635,Casey,4,Too salty for my taste
1645,458,Riley,4,Excellent dish
1646,435,Drew,5,Great recipe
1647,42,Taylor,3,Very simple and quick
1648,1463,Avery,4,Too salty for my taste
1649,683,Riley,1,Loved it
1650,45,Taylor,4,Would make again
1651,895,Casey,1,Family favorite
1652,1757,Alex,2,Pretty good overall
1653,1521,Quinn,3,Great recipe
1654,1667,Taylor,1,Not bad at all
1655,400,Quinn,3,Not bad at all
1656,1640,Casey,3,Not bad at all
1657,1763,Riley,1,Not bad at all
1658,1299,Reese,2,Would make again
1659,657,Alex,3,Pretty good overall
1660,1971,Riley,4,Not bad at all
1661,910,Sam,3,Pretty good overall
1662,1203,Drew,5,Very simple and quick
1663,1050,Taylor,2,Excellent dish
1664,141,Avery,1,Too salty for my taste
1665,692,Alex,5,Too salty for my taste
1666,1269,Sam,3,Very simple and quick
1667,164,Jordan,4,Family favorite
1668,688,Drew,2,Loved it
1669,1154,Drew,1,Would make again
1670,455,Morgan,5,Too salty for my taste
1671,348,Drew,3,Not bad at all
1672,956,Quinn,1,Very simple and quick
1673,19,Sam,3,Family favorite
1674,1563,Riley,1,Family favorite
1675,1362,Drew,2,Very simple and quick
1676,513,Morgan,3,Very simple and quick
1677,1965,Sam,5,Pretty good overall
1678,133,Taylor,5,Great recipe
1679,247,Casey,5,Great recipe
1680,1504,Quinn,5,Great recipe
1681,1467,Quinn,3,Very simple and quick
1682,212,Jordan,2,Very simple and quick
1683,566,Quinn,2,Loved it
1684,651,Casey,5,Very simple and quick
1685,531,Morgan,3,Too salty for my taste
1686,1322,Quinn,3,Family favorite
1687,183,Morgan,5,Too salty for my taste
1688,1822,Avery,4,Too salty for my taste
1689,1005,Drew,4,Very simple and quick
1690,822,Quinn,2,Family favorite
1691,1582,Jordan,4,Not bad at all
1692,695,Casey,3,Not bad at all
1693,1582,Sam,4,Excellent dish
1694,867,Quinn,1,Very simple and quick
1695,1933,Jamie,5,Loved it
1696,1948,Riley,4,Very simple and quick
1697,302,Riley,2,Too salty for my taste
1698,1049,Alex,2,Very simple and quick
1699,1268,Taylor,2,Too salty for my taste
1700,1972,Avery,2,Too salty for my taste
1701,1974,Jamie,4,Loved it
1702,382,Taylor,4,Too salty for my taste
1703,1306,Morgan,5,Would make again
1704,381,Casey,5,Too salty for my taste
1705,457,Taylor,4,Very simple and quick
1706,1367,Riley,5,Not bad at all
1707,6,Sam,3,Would make again
1708,1899,Drew,5,Family favorite
1709,1491,Jordan,3,Not bad at all
1710,861,Casey,4,Excellent dish
1711,1596,Morgan,4,Too salty for my taste
1712,1452,Drew,4,Excellent dish
1713,1590,Sam,1,Would make again
1714,726,Jordan,5,Excellent dish
1715,41,Quinn,4,Excellent dish
1716,1307,Quinn,1,Excellent dish
1717,194,Sam,4,Great recipe
1718,620,Jordan,1,Very simple and quick
1719,1772,Casey,1,Family favorite
1720,446,Drew,3,Great recipe
1721,1598,Jordan,1,Family favorite
1722,1869,Morgan,5,Too salty for my taste
1723,1563,Morgan,5,Too salty for my taste
1724,432,Casey,3,Very simple and quick
1725,1896,Avery,4,Great recipe
1726,1569,Jamie,4,Very simple and quick
1727,1610,Avery,4,Excellent dish
1728,47,Quinn,4,Not bad at all
1729,1165,Casey,3,Too salty for my taste
1730,1047,Riley,2,Pretty good overall
1731,673,Morgan,4,Pretty good overall
1732,1824,Reese,2,Too salty for my taste
1733,1506,Quinn,3,Pretty good overall
1734,750,Reese,4,Would make again
1735,532,Quinn,2,Loved it
1736,199,Drew,5,Pretty good overall
1737,1190,Drew,5,Pretty good overall
1738,770,Casey,4,Loved it
1739,833,Casey,3,Too salty for my taste
1740,1553,Taylor,2,Great recipe
1741,1634,Jamie,3,Loved it
1742,1426,Jordan,5,Loved it
1743,1287,Sam,2,Loved it
1744,654,Sam,3,Excellent dish
1745,1838,Jamie,1,Family favorite
1746,372,Jamie,5,Family favorite
1747,1458,Drew,5,Pretty good overall
1748,1539,Reese,5,Pretty good overall
1749,1962,Alex,2,Very simple and quick
1750,249,Morgan,2,Too salty for my taste
1751,1246,Taylor,5,Great recipe
1752,1392,Jamie,1,Too salty for my taste
1753,1010,Drew,2,Family favorite
1754,1013,Reese,3,Too salty for my taste
1755,1778,Alex,4,Great recipe
1756,24,Reese,1,Great recipe
1757,1224,Morgan,3,Great recipe
1758,78,Sam,5,Very simple and quick
1759,464,Jordan,3,Great recipe
1760,624,Sam,3,Loved it
1761,200,Riley,4,Loved it
1762,1273,Reese,2,Great recipe
1763,1139,Jordan,1,Loved it
1764,309,Jordan,3,Great recipe
1765,1410,Riley,4,Great recipe
1766,704,Alex,3,Too salty for my taste
1767,625,Quinn,3,Pretty good overall
1768,1327,Morgan,4,Family favorite
1769,811,Reese,4,Loved it
1770,717,Jordan,3,Not bad at all
1771,1759,Drew,2,Great recipe
1772,495,Casey,3,Would make again
1773,785,Quinn,3,Great recipe
1774,436,Reese,4,Pretty good overall
1775,1897,Taylor,3,Excellent dish
1776,628,Casey,2,Not bad at all
1777,99,Jamie,3,Family favorite
1778,1005,Avery,4,Not bad at all
1779,843,Morgan,4,Not bad at all
1780,1783,Morgan,3,Not bad at all
1781,1999,Quinn,5,Very simple and quick
1782,1552,Morgan,5,Very simple and quick
1783,1222,Jordan,2,Would make again
1784,711,Drew,5,Great recipe
1785,539,Morgan,4,Not bad at all
1786,926,Casey,4,Loved it
1787,1170,Reese,5,Not bad at all
1788,844,Reese,3,Would make again
1789,1522,Alex,5,Loved it
1790,1258,Avery,5,Family favorite
1791,853,Quinn,4,Family favorite
1792,964,Casey,2,Excellent dish
1793,767,Drew,5,Pretty good overall
1794,1550,Jamie,5,Family favorite
1795,915,Quinn,4,Great recipe
1796,490,Jordan,4,Would make again
1797,978,Casey,3,Not bad at all
1798,898,Riley,5,Excellent dish
1799,1792,Sam,5,Excellent dish
1800,1528,Sam,1,Pretty good overall
1801,393,Quinn,3,Excellent dish
1802,1432,Jordan,1,Pretty good overall
1803,802,Avery,1,Pretty good overall
1804,105,Sam,5,Would make again
1805,1425,Reese,2,Too salty for my taste
1806,1663,Jamie,2,Loved it
1807,345,Morgan,1,Excellent dish
1808,1856,Morgan,2,Great recipe
1809,443,Avery,2,Would make again
1810,1952,Reese,5,Family favorite
1811,657,Riley,4,Would make again
1812,1950,Taylor,5,Too salty for my taste
1813,896,Jamie,5,Would make again
1814,1634,Morgan,3,Excellent dish
1815,1002,Quinn,4,Great recipe
1816,2000,Morgan,2,Would make again
1817,52,Casey,2,Loved it
1818,412,Sam,5,Great recipe
1819,167,Casey,1,Would make again
1820,1020,Drew,5,Family favorite
1821,289,Taylor,1,Would make again
1822,1178,Drew,3,Loved it
1823,125,Sam,4,Not bad at all
1824,1616,Reese,2,Loved it
1825,145,Jordan,1,Too salty for my taste
1826,1615,Alex,3,Pretty good overall
1827,1067,Riley,4,Very simple and quick
1828,1129,Jordan,4,Pretty good overall
1829,1219,Jordan,3,Not bad at all
1830,1665,Casey,2,Not bad at all
1831,1663,Casey,5,Not bad at all
1832,1859,Sam,1,Would make again
1833,603,Drew,5,Pretty good overall
1834,1343,Reese,1,Great recipe
1835,1894,Riley,5,Excellent dish
1836,355,Jamie,5,Excellent dish
1837,1737,Morgan,3,Family favorite
1838,1295,Jordan,3,Excellent dish
1839,865,Jamie,5,Excellent dish
1840,450,Quinn,1,Pretty good overall
1841,264,Sam,1,Loved it
1842,1025,Morgan,1,Would make again
1843,882,Riley,3,Family favorite
1844,20,Alex,1,Not bad at all
1845,1853,Drew,4,Excellent dish
1846,1871,Drew,3,Would make again
1847,225,Drew,4,Great recipe
1848,918,Quinn,1,Great recipe
1849,583,Alex,3,Pretty good overall
1850,1818,Taylor,4,Excellent dish
1851,392,Morgan,3,Excellent dish
1852,869,Reese,3,Excellent dish
1853,1566,Riley,5,Great recipe
1854,281,Jordan,5,Family favorite
1855,1677,Sam,5,Not bad at all
1856,1476,Sam,2,Great recipe
1857,1146,Taylor,4,Family favorite
1858,856,Sam,5,Not bad at all
1859,1468,Avery,3,Excellent dish
1860,760,Riley,2,Would make again
1861,1767,Drew,2,Too salty for my taste
1862,1991,Reese,2,Great recipe
1863,1581,Quinn,3,Not bad at all
1864,789,Alex,1,Very simple and quick
1865,1210,Jordan,5,Great recipe
1866,369,Riley,3,Too salty for my taste
1867,1643,Drew,2,Family favorite
1868,1607,Avery,3,Excellent dish
1869,270,Jamie,3,Not bad at all
1870,1179,Alex,1,Too salty for my taste
1871,1139,Casey,3,Excellent dish
1872,1248,Morgan,2,Loved it
1873,1032,Sam,5,Great recipe
1874,105,Riley,4,Not bad at all
1875,1288,Jordan,1,Family favorite
1876,1848,Quinn,4,Great recipe
1877,213,Reese,2,Not bad at all
1878,264,Sam,5,Too salty for my taste
1879,1206,Casey,2,Loved it
1880,1122,Taylor,1,Family favorite
1881,854,Casey,2,Too salty for my taste
1882,1796,Drew,1,Would make again
1883,1613,Drew,2,Pretty good overall
1884,97,Quinn,4,Not bad at all
1885,1472,Jamie,3,Family favorite
1886,1951,Jamie,4,Very simple and quick
1887,291,Morgan,1,Very simple and quick
1888,911,Taylor,4,Too salty for my taste
1889,1191,Quinn,3,Great recipe
1890,110,Drew,4,Family favorite
1891,527,Alex,1,Family favorite
1892,751,Riley,4,Too salty for my taste
1893,1716,Avery,3,Great recipe
1894,1022,Avery,3,Pretty good overall
1895,879,Jamie,5,Not bad at all
1896,1959,Reese,3,Excellent dish
1897,1252,Avery,4,Very simple and quick
1898,481,Sam,1,Loved it
1899,1458,Taylor,1,Too salty for my taste
1900,851,Alex,5,Too salty for my taste
1901,409,Drew,3,Great recipe
1902,589,Jamie,3,Loved it
1903,1344,Riley,3,Great recipe
1904,1016,Quinn,1,Very simple and quick
1905,1270,Sam,5,Would make again
1906,725,Taylor,2,Excellent dish
1907,1234,Drew,5,Very simple and quick
1908,878,Jordan,1,Not bad at all
1909,1643,Drew,3,Great recipe
1910,1059,Avery,1,Pretty good overall
1911,23,Casey,2,Loved it
1912,1230,Casey,1,Not bad at all
1913,1034,Drew,4,Too salty for my taste
1914,537,Reese,3,Not bad at all
1915,690,Alex,5,Too salty for my taste
1916,1286,Casey,3,Not bad at all
1917,1957,Alex,2,Would make again
1918,1330,Casey,2,Excellent dish
1919,1403,Drew,2,Not bad at all
1920,37,Alex,2,Family favorite
1921,1403,Jamie,4,Too salty for my taste
1922,680,Jordan,2,Not bad at all
1923,875,Reese,4,Pretty good overall
1924,365,Jordan,4,Not bad at all
1925,203,Drew,2,Pretty good overall
1926,595,Riley,5,Would make again
1927,1032,Jamie,2,Would make again
1928,1661,Avery,3,Not bad at all
1929,1797,Jamie,1,Great recipe
1930,1006,Riley,4,Would make again
1931,820,Taylor,5,Loved it
1932,1128,Alex,5,Pretty good overall
1933,1515,Jamie,4,Too salty for my taste
1934,659,Jamie,4,Very simple and quick
1935,1204,Jamie,2,Family favorite
1936,1578,Quinn,5,Family favorite
1937,743,Taylor,1,Loved it
1938,491,Jordan,4,Loved it
1939,33,Sam,3,Great recipe
1940,1519,Quinn,3,Too salty for my taste
1941,178,Casey,3,Family favorite
1942,3,Drew,4,Very simple and quick
1943,183,Alex,4,Family favorite
1944,540,Alex,3,Great recipe
1945,287,Reese,5,Pretty good overall
1946,499,Riley,3,Excellent dish
1947,978,Riley,2,Very simple and quick
1948,1776,Sam,5,Too salty for my taste
1949,324,Morgan,4,Great recipe
1950,1307,Avery,2,Not bad at all
1951,1192,Avery,5,Would make again
1952,1740,Jamie,2,Pretty good overall
1953,1717,Casey,1,Excellent dish
1954,651,Sam,5,Not bad at all
1955,1456,Jamie,3,Not bad at all
1956,780,Jordan,3,Would make again
1957,261,Sam,1,Not bad at all
1958,1216,Riley,5,Too salty for my taste
1959,848,Taylor,3,Not bad at all
1960,414,Drew,1,Excellent dish
1961,1763,Quinn,3,Loved it
1962,1113,Morgan,3,Would make again
1963,1832,Jamie,4,Family favorite
1964,226,Jordan,3,Loved it
1965,651,Alex,1,Too salty for my taste
1966,435,Jamie,3,Pretty good overall
1967,1222,Morgan,2,Would make again
1968,1410,Morgan,2,Family favorite
1969,644,Quinn,3,Great recipe
1970,538,Riley,1,Loved it
1971,403,Jordan,4,Too salty for my taste
1972,1328,Taylor,3,Great recipe
1973,1914,Riley,5,Very simple and quick
1974,1508,Casey,1,Too salty for my taste
1975,1618,Taylor,1,Would make again
1976,1515,Jordan,4,Great recipe
1977,628,Alex,1,Pretty good overall
1978,869,Jamie,1,Pretty good overall
1979,507,Jamie,2,Too salty for my taste
1980,765,Alex,4,Excellent dish
1981,1987,Jamie,2,Excellent dish
1982,589,Alex,3,Not bad at all
1983,618,Casey,5,Not bad at all
1984,1528,Quinn,2,Pretty good overall
1985,1672,Riley,2,Great recipe
1986,625,Alex,4,Excellent dish
1987,1191,Reese,1,Very simple and quick
1988,1197,Reese,2,Loved it
1989,1490,Morgan,4,Loved it
1990,1508,Casey,4,Not bad at all
1991,1319,Jamie,1,Would make again
1992,284,Jordan,1,Excellent dish
1993,1068,Jordan,3,Pretty good overall
1994,164,Jamie,1,Family favorite
1995,1408,Morgan,4,Family favorite
1996,615,Sam,3,Not bad at all
1997,1375,Taylor,4,Excellent dish
1998,172,Reese,3,Loved it
1999,1778,Drew,3,Family favorite
2000,775,Jamie,2,Not bad at all
