ingredient_id,recipe_id,ingredient_name,quantity,unit
1897,313,Beef,419,g
1898,314,Egg,8,pieces
1899,314,Rice,754,g
1900,314,Butter,713,g
1901,314,Onion,6,pieces
1902,314,Soy Sauce,3,tbsp
1903,314,Olive Oil,3,tbsp
1904,315,Mushroom,499,g
1905,315,Rice,511,g
1906,315,Potato,4,pieces
1907,315,Milk,452,ml
1908,315,Onion,6,pieces
1909,315,Butter,690,g
1910,315,Cream,417,ml
1911,316,Mushroom,592,g
1912,316,Chicken,354,g
1913,316,Pasta,798,g
1914,316,Potato,9,pieces
1915,317,Egg,6,pieces
1916,317,Butter,92,g
1917,317,Cream,214,ml
1918,317,Mushroom,605,g
1919,317,Carrot,2,pieces
1920,317,Beef,53,g
1921,317,Chicken,361,g
1922,318,Beef,543,g
1923,318,Salt,2,tsp
1924,318,Rice,126,g
1925,318,Carrot,3,pieces
1926,318,Milk,342,ml
1927,318,Potato,4,pieces
1928,318,Chili Powder,2,tsp
1929,318,Olive Oil,2,tbsp
1930,319,Potato,9,pieces
1931,319,Egg,1,pieces
1932,319,Rice,196,g
1933,319,Mushroom,327,g
1934,319,Beef,163,g
1935,320,Potato,2,pieces
1936,320,Butter,194,g
1937,320,Cream,412,ml
1938,320,Milk,415,ml
1939,320,Pepper,2,tsp
1940,320,Rice,687,g
1941,321,Rice,638,g
1942,321,Carrot,5,pieces
1943,321,Cheese,232,g
1944,321,Beef,337,g
1945,321,Tomato,10,pieces
1946,321,Chili Powder,3,tsp
1947,321,Mushroom,208,g
1948,321,Cream,234,ml
1949,322,Salt,2,tsp
1950,322,Mushroom,679,g
1951,322,Chili Powder,1,tsp
1952,322,Rice,599,g
1953,323,Rice,419,g
1954,323,Tomato,10,pieces
1955,323,Milk,152,ml
1956,323,Egg,7,pieces
1957,323,Butter,728,g
1958,323,Mushroom,592,g
1959,324,Potato,4,pieces
1960,324,Tomato,9,pieces
1961,324,Cheese,200,g
1962,324,Pasta,500,g
1963,324,Egg,4,pieces
1964,324,Chicken,121,g
1965,325,Mushroom,156,g
1966,325,Pasta,341,g
1967,325,Butter,495,g
1968,325,Olive Oil,3,tbsp
1969,325,Cheese,63,g
1970,325,Onion,3,pieces
1971,325,Rice,121,g
1972,325,Salt,2,tsp
1973,326,Butter,522,g
1974,326,Carrot,4,pieces
1975,326,Rice,619,g
1976,326,Onion,6,pieces
1977,326,Potato,2,pieces
1978,327,Mushroom,523,g
1979,327,Pepper,2,tsp
1980,327,Soy Sauce,2,tbsp
1981,327,Milk,72,ml
1982,328,Olive Oil,1,tbsp
1983,328,Soy Sauce,3,tbsp
1984,328,Beef,117,g
1985,328,Pepper,2,tsp
1986,328,Egg,10,pieces
1987,329,Onion,7,pieces
1988,329,Potato,4,pieces
1989,329,Tomato,3,pieces
1990,329,Garlic,2,cloves
1991,329,Mushroom,545,g
1992,329,Cheese,260,g
1993,330,Garlic,1,cloves
1994,330,Rice,594,g
1995,330,Cream,479,ml
1996,330,Pepper,1,tsp
1997,330,Salt,3,tsp
1998,331,Egg,3,pieces
1999,331,Garlic,3,cloves
2000,331,Milk,155,ml
2001,331,Cheese,131,g
2002,331,Soy Sauce,4,tbsp
2003,331,Beef,585,g
2004,332,Egg,3,pieces
2005,332,Cheese,80,g
2006,332,Cream,218,ml
2007,332,Tomato,4,pieces
2008,332,Chicken,753,g
2009,332,Salt,1,tsp
2010,332,Milk,119,ml
2011,332,Soy Sauce,4,tbsp
2012,333,Rice,169,g
2013,333,Garlic,3,cloves
2014,333,Soy Sauce,2,tbsp
2015,333,Beef,650,g
2016,333,Salt,2,tsp
2017,333,Onion,9,pieces
2018,334,Mushroom,65,g
2019,334,Onion,3,pieces
2020,334,Cream,51,ml
2021,334,Rice,197,g
2022,334,Beef,450,g
2023,334,Milk,407,ml
2024,334,Cheese,469,g
2025,335,Chicken,672,g
2026,335,Salt,1,tsp
2027,335,Olive Oil,2,tbsp
2028,335,Rice,597,g
2029,335,Butter,741,g
2030,335,Cheese,310,g
2031,335,Milk,58,ml
2032,336,Egg,9,pieces
2033,336,Butter,188,g
2034,336,Tomato,10,pieces
2035,336,Olive Oil,4,tbsp
2036,336,Chicken,781,g
2037,336,Salt,1,tsp
2038,337,Potato,7,pieces
2039,337,Carrot,6,pieces
2040,337,Cheese,131,g
2041,337,Milk,322,ml
2042,338,Soy Sauce,4,tbsp
2043,338,Potato,2,pieces
2044,338,Carrot,6,pieces
2045,338,Milk,197,ml
2046,338,Tomato,3,pieces
2047,338,Chili Powder,1,tsp
2048,338,Mushroom,742,g
2049,339,Carrot,4,pieces
2050,339,Onion,10,pieces
2051,339,Cheese,523,g
2052,339,Milk,447,ml
2053,339,Chili Powder,2,tsp
2054,340,Tomato,8,pieces
2055,340,Soy Sauce,5,tbsp
2056,340,Mushroom,417,g
2057,340,Rice,137,g
2058,340,Pepper,3,tsp
2059,340,Egg,9,pieces
2060,341,Carrot,4,pieces
2061,341,Salt,3,tsp
2062,341,Butter,673,g
2063,341,Rice,377,g
2064,341,Potato,8,pieces
2065,342,Pasta,366,g
2066,342,Potato,7,pieces
2067,342,Olive Oil,4,tbsp
2068,342,Onion,4,pieces
2069,343,Cream,437,ml
2070,343,Rice,190,g
2071,343,Olive Oil,4,tbsp
2072,343,Carrot,1,pieces
2073,344,Garlic,1,cloves
2074,344,Rice,770,g
2075,344,Olive Oil,3,tbsp
2076,344,Butter,341,g
2077,344,Cream,195,ml
2078,344,Pasta,99,g
2079,344,Pepper,1,tsp
2080,344,Chicken,604,g
2081,345,Butter,711,g
2082,345,Chili Powder,3,tsp
2083,345,Chicken,531,g
2084,345,Tomato,3,pieces
2085,346,Carrot,5,pieces
2086,346,Chili Powder,2,tsp
2087,346,Milk,387,ml
2088,346,Olive Oil,2,tbsp
2089,346,Salt,2,tsp
2090,346,Onion,6,pieces
2091,346,Cream,194,ml
2092,347,Salt,3,tsp
2093,347,Beef,658,g
2094,347,Pasta,176,g
2095,347,Chili Powder,2,tsp
2096,348,Garlic,2,cloves
2097,348,Chili Powder,1,tsp
2098,348,Soy Sauce,4,tbsp
2099,348,Carrot,2,pieces
2100,348,Pepper,1,tsp
2101,348,Salt,3,tsp
2102,349,Garlic,1,cloves
2103,349,Rice,736,g
2104,349,Pepper,1,tsp
2105,349,Mushroom,149,g
2106,349,Butter,356,g
2107,349,Salt,1,tsp
2108,349,Chili Powder,1,tsp
2109,350,Onion,6,pieces
2110,350,Chicken,383,g
2111,350,Salt,3,tsp
2112,350,Cream,413,ml
2113,350,Mushroom,470,g
2114,350,Chili Powder,1,tsp
2115,350,Butter,575,g
2116,351,Garlic,2,cloves
2117,351,Pasta,129,g
2118,351,Chili Powder,1,tsp
2119,351,Cream,487,ml
2120,351,Soy Sauce,1,tbsp
2121,351,Salt,1,tsp
2122,352,Onion,2,pieces
2123,352,Pepper,1,tsp
2124,352,Beef,688,g
2125,352,Mushroom,451,g
2126,352,Cheese,434,g
2127,352,Butter,209,g
2128,353,Cream,369,ml
2129,353,Egg,2,pieces
2130,353,Mushroom,399,g
2131,353,Butter,221,g
2132,353,Milk,280,ml
2133,354,Olive Oil,1,tbsp
2134,354,Tomato,4,pieces
2135,354,Potato,4,pieces
2136,354,Egg,2,pieces
2137,354,Cream,156,ml
2138,354,Mushroom,791,g
2139,355,Garlic,2,cloves
2140,355,Pasta,783,g
2141,355,Salt,1,tsp
2142,355,Tomato,4,pieces
2143,355,Cream,158,ml
2144,355,Beef,420,g
2145,356,Salt,2,tsp
2146,356,Tomato,5,pieces
2147,356,Chili Powder,3,tsp
2148,356,Olive Oil,1,tbsp
2149,357,Carrot,3,pieces
2150,357,Salt,2,tsp
2151,357,Egg,2,pieces
2152,357,Milk,342,ml
2153,357,Chili Powder,1,tsp
2154,357,Potato,10,pieces
2155,357,Rice,385,g
2156,358,Tomato,1,pieces
2157,358,Onion,4,pieces
2158,358,Rice,462,g
2159,358,Chicken,228,g
2160,358,Butter,335,g
2161,359,Potato,10,pieces
2162,359,Soy Sauce,1,tbsp
2163,359,Butter,72,g
2164,359,Onion,9,pieces
2165,359,Olive Oil,4,tbsp
2166,360,Cream,485,ml
2167,360,Cheese,221,g
2168,360,Pepper,1,tsp
2169,360,Tomato,8,pieces
2170,360,Egg,5,pieces
2171,361,Milk,308,ml
2172,361,Beef,275,g
2173,361,Butter,96,g
2174,361,Pepper,1,tsp
2175,361,Cream,320,ml
2176,361,Soy Sauce,2,tbsp
2177,361,Carrot,8,pieces
2178,361,Pasta,528,g
2179,362,Cream,368,ml
2180,362,Olive Oil,4,tbsp
2181,362,Chicken,749,g
2182,362,Butter,57,g
2183,362,Rice,108,g
2184,362,Pepper,2,tsp
2185,362,Mushroom,258,g
2186,362,Onion,5,pieces
2187,363,Chicken,558,g
2188,363,Mushroom,606,g
2189,363,Olive Oil,1,tbsp
2190,363,Pepper,2,tsp
2191,363,Cream,469,ml
2192,363,Beef,215,g
2193,364,Garlic,3,cloves
2194,364,Cream,76,ml
2195,364,Tomato,9,pieces
2196,364,Pasta,284,g
2197,364,Pepper,1,tsp
2198,364,Beef,494,g
2199,364,Chili Powder,1,tsp
2200,365,Beef,462,g
2201,365,Mushroom,711,g
2202,365,Soy Sauce,4,tbsp
2203,365,Egg,4,pieces
2204,366,Carrot,4,pieces
2205,366,Egg,10,pieces
2206,366,Salt,1,tsp
2207,366,Beef,636,g
2208,366,Potato,4,pieces
2209,366,Olive Oil,1,tbsp
2210,367,Cheese,113,g
2211,367,Milk,420,ml
2212,367,Rice,571,g
2213,367,Onion,4,pieces
2214,367,Beef,286,g
2215,367,Chili Powder,1,tsp
2216,367,Chicken,107,g
2217,368,Mushroom,517,g
2218,368,Egg,8,pieces
2219,368,Potato,2,pieces
2220,368,Salt,3,tsp
2221,368,Pasta,378,g
2222,369,Garlic,2,cloves
2223,369,Milk,408,ml
2224,369,Chicken,541,g
2225,369,Pepper,2,tsp
2226,369,Cream,76,ml
2227,369,Egg,2,pieces
2228,369,Soy Sauce,5,tbsp
2229,369,Onion,9,pieces
2230,370,Pasta,419,g
2231,370,Cheese,258,g
2232,370,Mushroom,746,g
2233,370,Onion,8,pieces
2234,370,Butter,520,g
2235,370,Cream,443,ml
2236,370,Chicken,580,g
2237,371,Cream,486,ml
2238,371,Tomato,3,pieces
2239,371,Butter,343,g
2240,371,Mushroom,623,g
2241,371,Milk,321,ml
2242,371,Chicken,495,g
2243,371,Onion,3,pieces
2244,372,Salt,2,tsp
2245,372,Onion,9,pieces
2246,372,Cream,425,ml
2247,372,Garlic,3,cloves
2248,372,Potato,2,pieces
2249,372,Butter,427,g
2250,372,Pepper,2,tsp
2251,372,Beef,163,g
2252,373,Mushroom,752,g
2253,373,Cheese,795,g
2254,373,Beef,403,g
2255,373,Butter,677,g
2256,374,Cheese,687,g
2257,374,Salt,1,tsp
2258,374,Potato,9,pieces
2259,374,Chili Powder,3,tsp
2260,375,Cream,325,ml
2261,375,Milk,303,ml
2262,375,Potato,4,pieces
2263,375,Pepper,2,tsp
2264,375,Mushroom,349,g
2265,375,Pasta,459,g
2266,375,Tomato,8,pieces
2267,375,Chili Powder,1,tsp
2268,376,Pepper,3,tsp
2269,376,Beef,460,g
2270,376,Chicken,582,g
2271,376,Pasta,626,g
2272,376,Carrot,10,pieces
2273,376,Cream,124,ml
2274,377,Rice,199,g
2275,377,Pepper,2,tsp
2276,377,Tomato,4,pieces
2277,377,Chili Powder,1,tsp
2278,377,Pasta,508,g
2279,377,Beef,616,g
2280,377,Garlic,1,cloves
2281,377,Butter,97,g
2282,378,Butter,667,g
2283,378,Carrot,1,pieces
2284,378,Garlic,3,cloves
2285,378,Beef,620,g
2286,379,Pasta,192,g
2287,379,Cream,337,ml
2288,379,Rice,461,g
2289,379,Garlic,1,cloves
2290,379,Milk,385,ml
2291,379,Chicken,200,g
2292,379,Butter,284,g
2293,380,Potato,3,pieces
2294,380,Cheese,496,g
2295,380,Chicken,161,g
2296,380,Pepper,2,tsp
2297,380,Milk,324,ml
2298,380,Butter,393,g
2299,380,Beef,175,g
2300,380,Rice,730,g
2301,381,Olive Oil,4,tbsp
2302,381,Egg,5,pieces
2303,381,Mushroom,524,g
2304,381,Potato,3,pieces
2305,381,Rice,600,g
2306,381,Garlic,2,cloves
2307,381,Pasta,566,g
2308,381,Cheese,568,g
2309,382,Chili Powder,1,tsp
2310,382,Egg,4,pieces
2311,382,Salt,1,tsp
2312,382,Rice,444,g
2313,382,Beef,506,g
2314,382,Mushroom,205,g
2315,382,Pasta,418,g
2316,382,Olive Oil,3,tbsp
2317,383,Pepper,3,tsp
2318,383,Chicken,751,g
2319,383,Potato,9,pieces
2320,383,Carrot,8,pieces
2321,384,Rice,453,g
2322,384,Cream,375,ml
2323,384,Salt,2,tsp
2324,384,Butter,496,g
2325,385,Pepper,3,tsp
2326,385,Garlic,1,cloves
2327,385,Soy Sauce,1,tbsp
2328,385,Onion,2,pieces
2329,385,Pasta,315,g
2330,385,Salt,3,tsp
2331,386,Olive Oil,4,tbsp
2332,386,Potato,7,pieces
2333,386,Cheese,653,g
2334,386,Mushroom,82,g
2335,386,Salt,3,tsp
2336,387,Garlic,3,cloves
2337,387,Pepper,2,tsp
2338,387,Potato,10,pieces
2339,387,Chicken,288,g
2340,387,Butter,733,g
2341,387,Onion,1,pieces
2342,388,Soy Sauce,5,tbsp
2343,388,Pasta,605,g
2344,388,Chicken,56,g
2345,388,Cheese,430,g
2346,388,Potato,4,pieces
2347,388,Beef,221,g
2348,389,Olive Oil,5,tbsp
2349,389,Cheese,784,g
2350,389,Butter,158,g
2351,389,Pepper,3,tsp
2352,389,Pasta,506,g
2353,389,Carrot,1,pieces
2354,390,Mushroom,338,g
2355,390,Carrot,1,pieces
2356,390,Egg,10,pieces
2357,390,Soy Sauce,2,tbsp
2358,391,Soy Sauce,1,tbsp
2359,391,Salt,2,tsp
2360,391,Chili Powder,1,tsp
2361,391,Cream,71,ml
2362,391,Milk,148,ml
2363,391,Mushroom,791,g
2364,392,Pepper,3,tsp
2365,392,Rice,235,g
2366,392,Potato,7,pieces
2367,392,Butter,193,g
2368,393,Egg,2,pieces
2369,393,Beef,227,g
2370,393,Mushroom,740,g
2371,393,Garlic,1,cloves
2372,393,Onion,10,pieces
2373,393,Chicken,160,g
2374,393,Tomato,3,pieces
2375,394,Garlic,2,cloves
2376,394,Cheese,235,g
2377,394,Chicken,787,g
2378,394,Carrot,8,pieces
2379,395,Carrot,1,pieces
2380,395,Pasta,430,g
2381,395,Potato,10,pieces
2382,395,Chicken,693,g
2383,395,Rice,662,g
2384,395,Soy Sauce,2,tbsp
2385,395,Onion,8,pieces
2386,396,Egg,7,pieces
2387,396,Cream,169,ml
2388,396,Butter,277,g
2389,396,Salt,2,tsp
2390,396,Soy Sauce,1,tbsp
2391,396,Pepper,2,tsp
2392,396,Tomato,1,pieces
2393,397,Soy Sauce,2,tbsp
2394,397,Rice,428,g
2395,397,Olive Oil,3,tbsp
2396,397,Beef,105,g
2397,398,Butter,570,g
2398,398,Salt,1,tsp
2399,398,Garlic,1,cloves
2400,398,Tomato,3,pieces
2401,398,Rice,515,g
2402,398,Chicken,686,g
2403,399,Cheese,204,g
2404,399,Carrot,7,pieces
2405,399,Tomato,7,pieces
2406,399,Beef,451,g
2407,399,Onion,5,pieces
2408,399,Salt,2,tsp
2409,399,Chicken,609,g
2410,399,Egg,8,pieces
2411,400,Onion,2,pieces
2412,400,Garlic,2,cloves
2413,400,Butter,800,g
2414,400,Rice,241,g
2415,400,Egg,1,pieces
2416,401,Cheese,121,g
2417,401,Carrot,9,pieces
2418,401,Butter,186,g
2419,401,Potato,8,pieces
2420,401,Pepper,3,tsp
2421,401,Rice,753,g
2422,401,Olive Oil,5,tbsp
2423,401,Cream,100,ml
2424,402,Salt,2,tsp
2425,402,Butter,208,g
2426,402,Potato,9,pieces
2427,402,Beef,309,g
2428,402,Egg,8,pieces
2429,403,Beef,208,g
2430,403,Olive Oil,5,tbsp
2431,403,Pasta,738,g
2432,403,Egg,5,pieces
2433,403,Chili Powder,1,tsp
2434,403,Chicken,490,g
2435,403,Carrot,5,pieces
2436,403,Pepper,3,tsp
2437,404,Cream,399,ml
2438,404,Pasta,772,g
2439,404,Potato,9,pieces
2440,404,Chili Powder,2,tsp
2441,404,Mushroom,511,g
2442,405,Mushroom,775,g
2443,405,Garlic,1,cloves
2444,405,Potato,6,pieces
2445,405,Egg,4,pieces
2446,405,Salt,2,tsp
2447,406,Pepper,2,tsp
2448,406,Potato,8,pieces
2449,406,Cheese,764,g
2450,406,Garlic,3,cloves
2451,406,Pasta,443,g
2452,406,Tomato,4,pieces
2453,406,Chili Powder,3,tsp
2454,406,Onion,6,pieces
2455,407,Soy Sauce,2,tbsp
2456,407,Potato,8,pieces
2457,407,Chicken,602,g
2458,407,Beef,716,g
2459,407,Onion,8,pieces
2460,407,Mushroom,88,g
2461,407,Tomato,8,pieces
2462,408,Egg,5,pieces
2463,408,Olive Oil,4,tbsp
2464,408,Pepper,3,tsp
2465,408,Butter,476,g
2466,408,Cream,222,ml
2467,409,Egg,5,pieces
2468,409,Cream,200,ml
2469,409,Mushroom,174,g
2470,409,Pepper,1,tsp
2471,409,Chicken,63,g
2472,409,Butter,400,g
2473,409,Garlic,1,cloves
2474,409,Carrot,1,pieces
2475,410,Salt,1,tsp
2476,410,Garlic,1,cloves
2477,410,Butter,565,g
2478,410,Carrot,10,pieces
2479,410,Chicken,718,g
2480,410,Beef,601,g
2481,410,Mushroom,498,g
2482,411,Egg,3,pieces
2483,411,Garlic,2,cloves
2484,411,Pepper,1,tsp
2485,411,Olive Oil,4,tbsp
2486,411,Milk,195,ml
2487,411,Carrot,9,pieces
2488,411,Pasta,256,g
2489,411,Salt,3,tsp
2490,412,Garlic,2,cloves
2491,412,Chili Powder,1,tsp
2492,412,Beef,288,g
2493,412,Rice,258,g
2494,412,Egg,9,pieces
2495,413,Rice,170,g
2496,413,Cream,154,ml
2497,413,Pasta,570,g
2498,413,Cheese,786,g
2499,414,Soy Sauce,4,tbsp
2500,414,Carrot,10,pieces
2501,414,Cheese,562,g
2502,414,Rice,157,g
2503,414,Butter,349,g
2504,415,Soy Sauce,2,tbsp
2505,415,Mushroom,110,g
2506,415,Egg,10,pieces
2507,415,Tomato,8,pieces
2508,415,Chili Powder,3,tsp
2509,416,Chicken,670,g
2510,416,Beef,552,g
2511,416,Tomato,8,pieces
2512,416,Garlic,1,cloves
2513,416,Milk,419,ml
2514,416,Olive Oil,2,tbsp
2515,416,Butter,414,g
2516,417,Olive Oil,4,tbsp
2517,417,Garlic,2,cloves
2518,417,Carrot,7,pieces
2519,417,Mushroom,367,g
2520,417,Butter,423,g
2521,417,Cheese,798,g
2522,417,Rice,610,g
2523,417,Cream,281,ml
2524,418,Pepper,3,tsp
2525,418,Rice,786,g
2526,418,Soy Sauce,3,tbsp
2527,418,Tomato,4,pieces
2528,418,Milk,270,ml
2529,418,Mushroom,485,g
2530,418,Pasta,502,g
2531,419,Milk,488,ml
2532,419,Salt,3,tsp
2533,419,Beef,253,g
2534,419,Rice,260,g
2535,419,Cheese,97,g
2536,419,Garlic,2,cloves
2537,420,Egg,1,pieces
2538,420,Beef,723,g
2539,420,Garlic,3,cloves
2540,420,Onion,6,pieces
2541,420,Rice,755,g
2542,420,Butter,727,g
2543,420,Cheese,313,g
2544,421,Salt,3,tsp
2545,421,Pepper,1,tsp
2546,421,Butter,123,g
2547,421,Onion,9,pieces
2548,422,Onion,2,pieces
2549,422,Pasta,75,g
2550,422,Beef,340,g
2551,422,Soy Sauce,4,tbsp
2552,422,Egg,2,pieces
2553,423,Carrot,3,pieces
2554,423,Pasta,296,g
2555,423,Olive Oil,3,tbsp
2556,423,Soy Sauce,4,tbsp
2557,423,Cream,139,ml
2558,423,Rice,340,g
2559,423,Potato,8,pieces
2560,424,Pasta,630,g
2561,424,Chicken,62,g
2562,424,Soy Sauce,1,tbsp
2563,424,Salt,1,tsp
2564,424,Onion,8,pieces
2565,424,Chili Powder,1,tsp
2566,424,Egg,6,pieces
2567,424,Milk,379,ml
2568,425,Salt,1,tsp
2569,425,Rice,369,g
2570,425,Garlic,3,cloves
2571,425,Beef,694,g
2572,425,Olive Oil,4,tbsp
2573,425,Egg,2,pieces
2574,425,Soy Sauce,1,tbsp
2575,425,Butter,148,g
2576,426,Rice,674,g
2577,426,Mushroom,351,g
2578,426,Milk,238,ml
2579,426,Salt,3,tsp
2580,426,Cheese,200,g
2581,426,Butter,344,g
2582,427,Pasta,373,g
2583,427,Beef,223,g
2584,427,Butter,649,g
2585,427,Chili Powder,2,tsp
2586,428,Pepper,3,tsp
2587,428,Cream,200,ml
2588,428,Pasta,363,g
2589,428,Soy Sauce,4,tbsp
2590,428,Milk,239,ml
2591,428,Onion,1,pieces
2592,428,Salt,3,tsp
2593,428,Tomato,2,pieces
2594,429,Milk,257,ml
2595,429,Carrot,6,pieces
2596,429,Mushroom,358,g
2597,429,Salt,2,tsp
2598,429,Soy Sauce,3,tbsp
2599,429,Tomato,10,pieces
2600,429,Beef,799,g
2601,430,Chili Powder,2,tsp
2602,430,Tomato,6,pieces
2603,430,Cheese,52,g
2604,430,Pasta,787,g
2605,431,Salt,1,tsp
2606,431,Pasta,479,g
2607,431,Cheese,297,g
2608,431,Mushroom,61,g
2609,431,Carrot,8,pieces
2610,431,Olive Oil,1,tbsp
2611,431,Soy Sauce,5,tbsp
2612,431,Chicken,677,g
2613,432,Olive Oil,4,tbsp
2614,432,Cream,279,ml
2615,432,Cheese,155,g
2616,432,Chili Powder,1,tsp
2617,432,Butter,406,g
2618,432,Milk,432,ml
2619,433,Butter,456,g
2620,433,Cheese,498,g
2621,433,Milk,268,ml
2622,433,Cream,213,ml
2623,433,Rice,659,g
2624,433,Soy Sauce,2,tbsp
2625,433,Beef,168,g
2626,434,Cheese,493,g
2627,434,Chili Powder,3,tsp
2628,434,Beef,618,g
2629,434,Onion,3,pieces
2630,434,Butter,358,g
2631,434,Cream,429,ml
2632,435,Carrot,4,pieces
2633,435,Pasta,295,g
2634,435,Chili Powder,1,tsp
2635,435,Potato,2,pieces
2636,435,Cheese,256,g
2637,435,Butter,771,g
2638,435,Rice,728,g
2639,435,Chicken,531,g
2640,436,Beef,507,g
2641,436,Pasta,226,g
2642,436,Cheese,121,g
2643,436,Potato,1,pieces
2644,436,Carrot,8,pieces
2645,436,Rice,197,g
2646,436,Soy Sauce,4,tbsp
2647,437,Olive Oil,1,tbsp
2648,437,Soy Sauce,4,tbsp
2649,437,Butter,188,g
2650,437,Garlic,3,cloves
2651,437,Salt,3,tsp
2652,437,Chicken,671,g
2653,438,Chicken,144,g
2654,438,Milk,318,ml
2655,438,Carrot,4,pieces
2656,438,Egg,1,pieces
2657,438,Cream,478,ml
2658,439,Milk,476,ml
2659,439,Salt,2,tsp
2660,439,Carrot,4,pieces
2661,439,Butter,456,g
2662,439,Pasta,567,g
2663,439,Mushroom,483,g
2664,439,Cream,173,ml
2665,439,Soy Sauce,4,tbsp
2666,440,Olive Oil,3,tbsp
2667,440,Onion,9,pieces
2668,440,Salt,3,tsp
2669,440,Beef,753,g
2670,440,Soy Sauce,1,tbsp
2671,441,Olive Oil,1,tbsp
2672,441,Garlic,3,cloves
2673,441,Beef,143,g
2674,441,Cheese,460,g
2675,441,Chicken,405,g
2676,442,Tomato,3,pieces
2677,442,Potato,5,pieces
2678,442,Pasta,757,g
2679,442,Onion,2,pieces
2680,442,Chicken,639,g
2681,442,Mushroom,111,g
2682,443,Salt,3,tsp
2683,443,Tomato,10,pieces
2684,443,Chili Powder,2,tsp
2685,443,Garlic,1,cloves
2686,443,Cream,420,ml
2687,444,Garlic,1,cloves
2688,444,Potato,9,pieces
2689,444,Mushroom,789,g
2690,444,Olive Oil,1,tbsp
2691,444,Egg,3,pieces
2692,445,Butter,652,g
2693,445,Tomato,4,pieces
2694,445,Pasta,744,g
2695,445,Milk,203,ml
2696,445,Cream,238,ml
2697,446,Garlic,3,cloves
2698,446,Salt,1,tsp
2699,446,Chili Powder,2,tsp
2700,446,Beef,633,g
2701,446,Pepper,1,tsp
2702,446,Potato,3,pieces
2703,446,Olive Oil,3,tbsp
2704,446,Onion,8,pieces
2705,447,Carrot,7,pieces
2706,447,Pepper,3,tsp
2707,447,Soy Sauce,4,tbsp
2708,447,Egg,1,pieces
2709,447,Beef,407,g
2710,447,Chili Powder,2,tsp
2711,448,Egg,10,pieces
2712,448,Pepper,3,tsp
2713,448,Potato,8,pieces
2714,448,Soy Sauce,2,tbsp
2715,448,Rice,292,g
2716,448,Chili Powder,1,tsp
2717,449,Pasta,766,g
2718,449,Carrot,4,pieces
2719,449,Garlic,3,cloves
2720,449,Soy Sauce,5,tbsp
2721,449,Salt,3,tsp
2722,449,Chicken,170,g
2723,449,Mushroom,727,g
2724,449,Tomato,4,pieces
2725,450,Potato,9,pieces
2726,450,Olive Oil,4,tbsp
2727,450,Carrot,10,pieces
2728,450,Pasta,379,g
2729,450,Milk,337,ml
2730,451,Rice,350,g
2731,451,Cream,393,ml
2732,451,Chili Powder,1,tsp
2733,451,Potato,1,pieces
2734,452,Olive Oil,2,tbsp
2735,452,Pasta,721,g
2736,452,Onion,9,pieces
2737,452,Egg,3,pieces
2738,452,Chili Powder,3,tsp
2739,453,Tomato,4,pieces
2740,453,Carrot,3,pieces
2741,453,Rice,567,g
2742,453,Cream,131,ml
2743,453,Soy Sauce,3,tbsp
2744,453,Potato,3,pieces
2745,454,Pepper,2,tsp
2746,454,Egg,5,pieces
2747,454,Chicken,677,g
2748,454,Salt,2,tsp
2749,454,Tomato,3,pieces
2750,454,Carrot,7,pieces
2751,454,Cheese,338,g
2752,455,Onion,9,pieces
2753,455,Salt,1,tsp
2754,455,Mushroom,601,g
2755,455,Soy Sauce,5,tbsp
2756,455,Rice,177,g
2757,455,Olive Oil,4,tbsp
2758,455,Carrot,3,pieces
2759,455,Tomato,5,pieces
2760,456,Soy Sauce,3,tbsp
2761,456,Salt,3,tsp
2762,456,Garlic,1,cloves
2763,456,Cheese,301,g
2764,456,Cream,260,ml
2765,456,Chicken,578,g
2766,456,Rice,597,g
2767,457,Carrot,8,pieces
2768,457,Milk,409,ml
2769,457,Cheese,501,g
2770,457,Beef,169,g
2771,457,Cream,264,ml
2772,457,Mushroom,65,g
2773,457,Chili Powder,3,tsp
2774,457,Pepper,2,tsp
2775,458,Cheese,519,g
2776,458,Carrot,1,pieces
2777,458,Pasta,366,g
2778,458,Garlic,1,cloves
2779,458,Milk,368,ml
2780,459,Beef,301,g
2781,459,Cream,472,ml
2782,459,Chicken,694,g
2783,459,Milk,213,ml
2784,459,Cheese,382,g
2785,459,Garlic,1,cloves
2786,459,Salt,3,tsp
2787,459,Mushroom,471,g
2788,460,Chili Powder,2,tsp
2789,460,Cream,492,ml
2790,460,Butter,562,g
2791,460,Soy Sauce,3,tbsp
2792,460,Salt,1,tsp
2793,461,Butter,475,g
2794,461,Pasta,503,g
2795,461,Pepper,2,tsp
2796,461,Tomato,1,pieces
2797,462,Pasta,162,g
2798,462,Carrot,2,pieces
2799,462,Tomato,7,pieces
2800,462,Salt,3,tsp
2801,462,Mushroom,510,g
2802,462,Garlic,3,cloves
2803,462,Butter,433,g
2804,462,Cheese,126,g
2805,463,Pepper,1,tsp
2806,463,Chili Powder,3,tsp
2807,463,Milk,312,ml
2808,463,Beef,230,g
2809,463,Cheese,641,g
2810,464,Olive Oil,5,tbsp
2811,464,Chicken,257,g
2812,464,Cream,346,ml
2813,464,Potato,1,pieces
2814,464,Cheese,435,g
2815,464,Milk,305,ml
2816,464,Pepper,2,tsp
2817,464,Rice,434,g
2818,465,Chicken,706,g
2819,465,Olive Oil,3,tbsp
